family,file,sha256,fmt,n_vars,n_clauses,n_vars_used,ratio,len_min,len_max,len_mean,len_hist,all_w1,size_kb
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1500-1.cnf,b0e01cf2f438d5e8ff1f30bd8e740e11aaa976eebdf890542caa5b6cdecba59f,cnf,140,1500,140,10.714,2,2,2.0,2:1500,True,14.0
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1500-2.cnf,8dc5121c7e36596e2d3150d5f328df0a03e47acdc2c35ef9c0b182b28cd662ee,cnf,140,1500,140,10.714,2,2,2.0,2:1500,True,14.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1500-3.cnf,ee18349b22497662583cc598ae2d49c33613b77cbac0978e45bf827bc4f1be44,cnf,140,1500,140,10.714,2,2,2.0,2:1500,True,14.0
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1600-1.cnf,a1aac5a66ee08f6d5fff3200d68ef8f709c7bc0bdf62d1668e333a4ebcf47470,cnf,140,1600,140,11.429,2,2,2.0,2:1600,True,14.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1600-2.cnf,9557f1b886d8dd305f02119bb373be793809f17bd75eb8b1496d5f95af82960d,cnf,140,1600,140,11.429,2,2,2.0,2:1600,True,15.0
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1600-3.cnf,5e4b5b9906cac3ce73aabd936391af8627223cc93690be9f19107fa9f2faae20,cnf,140,1600,140,11.429,2,2,2.0,2:1600,True,14.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1700-1.cnf,ca12510098698e64fc2c8b496440e0c6acd9d3571306b58a6ad0b725defe0020,cnf,140,1700,140,12.143,2,2,2.0,2:1700,True,15.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1700-2.cnf,0686c3718b91518185766e5442aea4a8176c5e037be0d8ff51c7a96866f518c5,cnf,140,1700,140,12.143,2,2,2.0,2:1700,True,15.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1700-3.cnf,4f8efb3a682b4ffdfa225ec31080b1222cf4851a2ab38a75cbcc1daef3256a25,cnf,140,1700,140,12.143,2,2,2.0,2:1700,True,15.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1800-1.cnf,9e40f1b1ad74ab85a13eae28d2b3b283bd8bd0cf5b43ffecd2f9eb5bb7162bb4,cnf,140,1800,140,12.857,2,2,2.0,2:1800,True,16.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1800-2.cnf,c5ba772b31cb657e6c641108f4196cef7203351e2e1513b62cea44a42b95543c,cnf,140,1800,140,12.857,2,2,2.0,2:1800,True,16.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1800-3.cnf,eb3871b4b133a3c531cb5c200e90c66cf72d34a7c3de62c9a34ce86650481990,cnf,140,1800,140,12.857,2,2,2.0,2:1800,True,16.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1900-1.cnf,20c2b549511945e54f8277ce605cc8f35b65b7ad568a55418c24a0d87ffe4001,cnf,140,1900,140,13.571,2,2,2.0,2:1900,True,17.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1900-2.cnf,c77627720bfa51888627e38e729211b040352a18f3a3c06d64f9a43f06a464e6,cnf,140,1900,140,13.571,2,2,2.0,2:1900,True,17.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c1900-3.cnf,c35e14517b126d4f233ff0ea4c0ff5cfbbe0a49923b8733956c00d4fff51a64e,cnf,140,1900,140,13.571,2,2,2.0,2:1900,True,17.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2000-1.cnf,958c206e2b60c94574c406364667b738bbf7665d942a4f31ed3a4b381c11de59,cnf,140,2000,140,14.286,2,2,2.0,2:2000,True,18.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2000-2.cnf,b13324adf9a90121a49cacd51cbea7dfa5cd1793c50a08631f1d4495d9574387,cnf,140,2000,140,14.286,2,2,2.0,2:2000,True,18.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2000-3.cnf,a32297c5d97bd12f7982e2fd0028a3aac240eebf14ab38a711c27f21ba0caf27,cnf,140,2000,140,14.286,2,2,2.0,2:2000,True,18.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2100-1.cnf,0864adf60a9f79b4d1f46840c15eac574c5a956724591796e62cc6587b21ec5f,cnf,140,2100,140,15.0,2,2,2.0,2:2100,True,19.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2100-2.cnf,37d5882cb6774de59c3ea98201d9e9c65e8bf322d5858639ad70e06c5da14194,cnf,140,2100,140,15.0,2,2,2.0,2:2100,True,19.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2100-3.cnf,018d69f8875e3576b21305a3ea7298633460f28586a313c490e0528919b63b7d,cnf,140,2100,140,15.0,2,2,2.0,2:2100,True,19.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2200-1.cnf,f7fec28d15fde897687674242152f2b19c8ef073d074e5afc0074c5b13dd7071,cnf,140,2200,140,15.714,2,2,2.0,2:2200,True,20.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2200-2.cnf,97e717dd99ccb4d017542a8cd4f3f071d49a3a74f6d70b70aebcc8ff045467ce,cnf,140,2200,140,15.714,2,2,2.0,2:2200,True,20.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2200-3.cnf,bf818d20fbc3166971ad08bbe3a2f0065a70793fabed818e16c11006610abf22,cnf,140,2200,140,15.714,2,2,2.0,2:2200,True,20.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2300-1.cnf,0c3125fdaea065da50cfd6a85db562f188b32c001da452b2c6015b22baedccdd,cnf,140,2300,140,16.429,2,2,2.0,2:2300,True,21.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2300-2.cnf,1474123467170d81e21e0acff7a227550d36009de5ace6d44ba423278fe6d1f8,cnf,140,2300,140,16.429,2,2,2.0,2:2300,True,21.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2300-3.cnf,712e70c1762bfcbc49e3f9fc21a14371799cd127c6083994ce3112f8860ede73,cnf,140,2300,140,16.429,2,2,2.0,2:2300,True,21.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2400-1.cnf,7e113bc14d6c9e21e52c2c96d919a5a046cf2d873d1506aeb7d97ea019464cb3,cnf,140,2400,140,17.143,2,2,2.0,2:2400,True,22.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2400-2.cnf,6e12c6d26b35c235e854260d6590d64b8527a42e430a45b7feace7e9d91a07c3,cnf,140,2400,140,17.143,2,2,2.0,2:2400,True,22.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2400-3.cnf,658ce42e4768917be12be495065cbdd97afc65047b9cc13d002c002d95556201,cnf,140,2400,140,17.143,2,2,2.0,2:2400,True,22.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2500-1.cnf,ccaba0f9fc146a199ac0d82f61aa1f24ff7628374e1535b69b980cac32a9f69b,cnf,140,2500,140,17.857,2,2,2.0,2:2500,True,23.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2500-2.cnf,459589f010a7fbb2a3ba940bc604bdfd97ce18b880a22021fcbe25acb092685c,cnf,140,2500,140,17.857,2,2,2.0,2:2500,True,23.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2500-3.cnf,c8ece785b6141664806a5fb17b8affc4920221d85e09e276c3c5638815a5a745,cnf,140,2500,140,17.857,2,2,2.0,2:2500,True,23.2
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2600-1.cnf,1754c1c901545eec4675414a19ffa62037bbb05cf1465295742af09443dda768,cnf,140,2600,140,18.571,2,2,2.0,2:2600,True,24.2
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2600-2.cnf,94ed1d08de0b05e5a6b96d20ed9adc4e5a7b3f05c8fd4afd532359e80a2b12c5,cnf,140,2600,140,18.571,2,2,2.0,2:2600,True,24.2
ms_crafted/ms_crafted/maxcut/abrame-habet/v140,s2v140c2600-3.cnf,7710d01c0d2b8e75f0c21210cad4838f438a69a9c164df520f4f9d349bc770e0,cnf,140,2600,140,18.571,2,2,2.0,2:2600,True,24.2
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1200-1.cnf,83eec341ebe41797f14df6e6a87fdc53910e9896d102c1480153c6c46bf7e859,cnf,160,1200,160,7.5,2,2,2.0,2:1200,True,11.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1200-2.cnf,eb24cb18e8e4b6f6b91e31182f50af6470bcefe87901339aebe5d652da880c1f,cnf,160,1200,160,7.5,2,2,2.0,2:1200,True,11.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1200-3.cnf,fc4a9010546d5dc62aba45acadd15877c5aae8ac5a1bcc05d7d0c3b62b3d71c7,cnf,160,1200,160,7.5,2,2,2.0,2:1200,True,11.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1300-1.cnf,be44f75e6348b5bbdd3df681af7ccfc68d350479980a92639abb75a6f34b8878,cnf,160,1300,160,8.125,2,2,2.0,2:1300,True,12.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1300-2.cnf,beb9177803db4d8db871dc97575928058ef60c02d03ef9a413a39d494df40f4f,cnf,160,1300,160,8.125,2,2,2.0,2:1300,True,12.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1300-3.cnf,d17b5ae2d66d894f33c976270b27a7ffe82968c63cf5b85a4287c2d709520e3a,cnf,160,1300,160,8.125,2,2,2.0,2:1300,True,12.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1400-1.cnf,aa3a8716b200670d438d5df96629fd8f2de73b94498f21c14d53b06858e1ed69,cnf,160,1400,160,8.75,2,2,2.0,2:1400,True,13.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1400-2.cnf,a7da018386997a83a0db0400464efc68ae4ec824726a7aed6f05f770389cf25f,cnf,160,1400,160,8.75,2,2,2.0,2:1400,True,13.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1400-3.cnf,49c10c744d611756e7aa28a04a7dcf3c4467c78aa04f262e0a3db589ac0c43fe,cnf,160,1400,160,8.75,2,2,2.0,2:1400,True,13.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1500-1.cnf,e9bdec6769cac0b3b595f774fbd82a7f4932d292f0a7a501a3dc2391e64ea089,cnf,160,1500,160,9.375,2,2,2.0,2:1500,True,14.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1500-2.cnf,dd4d5ad3f44c8380938a8e91f55e8b5801875799f93c5f16fef01fa1d2ed2bad,cnf,160,1500,160,9.375,2,2,2.0,2:1500,True,14.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1500-3.cnf,918b12d866d1df34c943765e23fba0271a2affb7c2e7d5a603d9ae5e674a89b8,cnf,160,1500,160,9.375,2,2,2.0,2:1500,True,14.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1600-1.cnf,56333d6c3263a70cd2ce53cc5dd6a032927b42db12d32659bca96238e028e37e,cnf,160,1600,160,10.0,2,2,2.0,2:1600,True,15.2
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1600-2.cnf,3717ccea771df77cfb307aa6564b987df454b5925be02155ff28fed610c8e34b,cnf,160,1600,160,10.0,2,2,2.0,2:1600,True,15.2
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1600-3.cnf,c5b4a8a3b692e0eb7ae5ce30ee44f91661620e21e119141703b6c0d4fda73318,cnf,160,1600,160,10.0,2,2,2.0,2:1600,True,15.2
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1700-1.cnf,a78d3a65c4375f2986e3f968d0e7bdfb0b16d140f109334cb28f6def0512cd30,cnf,160,1700,160,10.625,2,2,2.0,2:1700,True,16.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1700-2.cnf,380136d196753edea862017a7688e504e34a3526e0f5d30c50eae0034df6c0f4,cnf,160,1700,160,10.625,2,2,2.0,2:1700,True,16.2
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1700-3.cnf,e7dfa50fb966c3b90d72c8f9ec270b0fa476285ed9e5a9d6c18ec373ee258e6b,cnf,160,1700,160,10.625,2,2,2.0,2:1700,True,16.2
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1800-1.cnf,12f5d888e085225fe18cd1d41bbdd0d3d750529f0857279824d40165a31f7d32,cnf,160,1800,160,11.25,2,2,2.0,2:1800,True,17.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1800-2.cnf,4abf7986e441ea56968d3eaa111336d5be21aca3f020207b94b9d7c19cf6dd58,cnf,160,1800,160,11.25,2,2,2.0,2:1800,True,17.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1800-3.cnf,275b75febc4ca637451fd96cdd0ecce4e0f1b745ac4e76f8b6835363f413948f,cnf,160,1800,160,11.25,2,2,2.0,2:1800,True,17.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1900-1.cnf,6797b18116f6dede2efd2fef5ba9a051c93c196902f2ffa10a53a490cd31bd43,cnf,160,1900,160,11.875,2,2,2.0,2:1900,True,18.0
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1900-2.cnf,8254e20efa60dbcbe8b4a8a6c99d24de53606975d8ac007ee1580b4d164b5d45,cnf,160,1900,160,11.875,2,2,2.0,2:1900,True,18.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c1900-3.cnf,8dedbbd3d342542604958938a61445fb7ae191caf09858df9cb719eadd768126,cnf,160,1900,160,11.875,2,2,2.0,2:1900,True,18.0
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2000-1.cnf,0fdd2f59d1d4ba98d2fdbcfad0c1291c2734258079462e83a97fecd5b30bcf43,cnf,160,2000,160,12.5,2,2,2.0,2:2000,True,19.0
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2000-2.cnf,d8ef0a6003e43c9e72945ebc7653d44ea704b77aae0a49cacedcf62cebebe309,cnf,160,2000,160,12.5,2,2,2.0,2:2000,True,19.0
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2000-3.cnf,c9c666f59a04711b2764c3aff2cc4555bc3b52fd94e03a758da173b194610abb,cnf,160,2000,160,12.5,2,2,2.0,2:2000,True,19.0
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2100-1.cnf,aec674a7eac849ebcb458eac44cb9e849a24a968c507967fd9b1fa37df9a489e,cnf,160,2100,160,13.125,2,2,2.0,2:2100,True,19.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2100-2.cnf,e1d5e1af61ca17f88fd9808466258429bbba754e93dde0fa420d49295793161e,cnf,160,2100,160,13.125,2,2,2.0,2:2100,True,19.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2100-3.cnf,5210ebb008fcf1fe66c44296203b0af0bc08d5be37b50cd7b980e8309bd5d685,cnf,160,2100,160,13.125,2,2,2.0,2:2100,True,19.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2200-1.cnf,72bd8bf2a8d17cd270118db42a59afb0773e1119ee660ecb5ad8cd1eee802002,cnf,160,2200,160,13.75,2,2,2.0,2:2200,True,20.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2200-2.cnf,e4673bdeaf8206c01ebe74c15f6438782bafdd14b694b4eb214e126277e8f639,cnf,160,2200,160,13.75,2,2,2.0,2:2200,True,20.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2200-3.cnf,59afa2567ccc09b5953a549870a2dce5207a1ed8bbd80bcc57c4f85635c93aa9,cnf,160,2200,160,13.75,2,2,2.0,2:2200,True,20.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2300-1.cnf,efea219a0c2cca9795c208787a115af024e01f8c0652c402cae64871947d28e2,cnf,160,2300,160,14.375,2,2,2.0,2:2300,True,21.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2300-2.cnf,1d9b8316a2308820e72231b3395d818d33d01a9971b5f8c28e1cd006ce50478c,cnf,160,2300,160,14.375,2,2,2.0,2:2300,True,21.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2300-3.cnf,23cda13a5fa9b1d7bffa8ae10548a83e74903cee15420eb5d684fa0368955e1d,cnf,160,2300,160,14.375,2,2,2.0,2:2300,True,21.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2400-1.cnf,c9d8cf78105c8d324564cc7375dab04f78c4c5e8e92feefd049e50422a95897e,cnf,160,2400,160,15.0,2,2,2.0,2:2400,True,22.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2400-2.cnf,231c01221402e7862bfdb8c6a527ae89fe224202e569713d8a36530e29aa2c45,cnf,160,2400,160,15.0,2,2,2.0,2:2400,True,22.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2400-3.cnf,94985b270d6e6f8fdbec3687125b3403312602df018d34a2a9c2815b06f2c63b,cnf,160,2400,160,15.0,2,2,2.0,2:2400,True,22.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2500-1.cnf,a9ce489cb2c718c6fd2de68cae043cce7d653f48099dab2133f52c9126b2723a,cnf,160,2500,160,15.625,2,2,2.0,2:2500,True,23.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2500-2.cnf,7cbabd84dd4d9c95608c1ee858bca8e349e3ea6f55257a7df25f6b863861c379,cnf,160,2500,160,15.625,2,2,2.0,2:2500,True,23.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2500-3.cnf,3895254b0ac7881841ac8cabb1477b43c62919709be103748bbd70f59854127c,cnf,160,2500,160,15.625,2,2,2.0,2:2500,True,23.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2600-1.cnf,b6f37dd3e886c389ad646d95114a0bb280e460a7cab9b70f5cd5151251811e8f,cnf,160,2600,160,16.25,2,2,2.0,2:2600,True,24.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2600-2.cnf,13a597675e7678918b22db22ea6bec0684b15c154b5efb9e4aceca308d82ad46,cnf,160,2600,160,16.25,2,2,2.0,2:2600,True,24.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v160,s2v160c2600-3.cnf,314676b37193c40fec85615f54b566f276df556439499d29c03a887a2bbe8c8e,cnf,160,2600,160,16.25,2,2,2.0,2:2600,True,24.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1200-1.cnf,0430644e1cfa6f4eac9cbd7235276eb2cc0db9a22f9dfa9935718dd5ef0b3171,cnf,180,1200,180,6.667,2,2,2.0,2:1200,True,11.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1200-2.cnf,8c63a933e3a5b9f9c769c1d72adb5482651625585ea03b1f77b07642d55f9fb5,cnf,180,1200,180,6.667,2,2,2.0,2:1200,True,11.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1200-3.cnf,e51f3d96712a4dd30740fd62bb6f4b4de6dc8ab3ed9455d0061e9b56aad1dc73,cnf,180,1200,180,6.667,2,2,2.0,2:1200,True,11.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1300-1.cnf,32e2c44deff099f3ce3ca282051e03950e2971297fa9e2d3ffeb276d7500e9f5,cnf,180,1300,180,7.222,2,2,2.0,2:1300,True,12.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1300-2.cnf,94707e0c5cfd67e3a3e84fb214a8d7450ce4fe489aa7128584437385e0b38e89,cnf,180,1300,180,7.222,2,2,2.0,2:1300,True,12.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1300-3.cnf,3565d39778b291f345c811319bddb8c69977321e450c60607cdd597bd26d3f60,cnf,180,1300,180,7.222,2,2,2.0,2:1300,True,12.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1400-1.cnf,90bb6e32da281b7a3d267e2624ec0249d70b71fb7e9e0138a1369b38f14a0b00,cnf,180,1400,180,7.778,2,2,2.0,2:1400,True,13.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1400-2.cnf,032c76adec360da5534d3c0ad75f958fcf8391557ecf3cc52f30eeec10365ab0,cnf,180,1400,180,7.778,2,2,2.0,2:1400,True,13.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1400-3.cnf,eb2d30ee9b5700a2f007a8def3019221dc19e45578c27b84ab1deb62d8460ba6,cnf,180,1400,180,7.778,2,2,2.0,2:1400,True,13.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1500-1.cnf,b9c17138a469d1013872cb2d10c60aaf2610ec2caea1470dc257dfe94bbaa650,cnf,180,1500,180,8.333,2,2,2.0,2:1500,True,14.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1500-2.cnf,9c0d692ce0820c1e3b17e55ea7a0b1bc68e062bf686c0ebce12f162fa3c99fc0,cnf,180,1500,180,8.333,2,2,2.0,2:1500,True,14.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1500-3.cnf,f80a1c9acafe9fd5943a8c04fba4555ce51b60282e15742c598327f266f63b9e,cnf,180,1500,180,8.333,2,2,2.0,2:1500,True,14.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1600-1.cnf,2b5f71b313f78549d9598501bef67aab523d5595b1164e9a1f19b39a85388a75,cnf,180,1600,180,8.889,2,2,2.0,2:1600,True,15.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1600-2.cnf,13131fe6249546e7874359df34ab1ef5d8648b9da314e5009d952a7044b596e7,cnf,180,1600,180,8.889,2,2,2.0,2:1600,True,15.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1600-3.cnf,1e0ea71d0ed00c756dd8d123e0eea305e3683fb2a09dbcea11dfe83284d2c4aa,cnf,180,1600,180,8.889,2,2,2.0,2:1600,True,15.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1700-1.cnf,11745cda20e69882b9729da2589b6ffd63d99aa202ae9c3d4144f228bd06d5e7,cnf,180,1700,180,9.444,2,2,2.0,2:1700,True,16.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1700-2.cnf,fd13c9e8aa7d1eba4d3cbff7db4812a0f29dc21ce5fbffd214d94f80722b1e3c,cnf,180,1700,180,9.444,2,2,2.0,2:1700,True,16.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1700-3.cnf,63854e5f4c1313b09f68c3bf6fab833918c0c5f2106a3bd6ffc04e2e37aa6d5f,cnf,180,1700,180,9.444,2,2,2.0,2:1700,True,16.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1800-1.cnf,11091452a389da2f33db041e2d549ed2ae8808a51888211f2940cc48f85bbcc5,cnf,180,1800,180,10.0,2,2,2.0,2:1800,True,17.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1800-2.cnf,994f3310d430c62c8ffad11b343ccf2b4e53391b61635a92fc03d3610969b282,cnf,180,1800,180,10.0,2,2,2.0,2:1800,True,17.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1800-3.cnf,6a7dc89f73eaf42a969ef24fb109bcbd145e733a88b1a25068ad286dcc53f484,cnf,180,1800,180,10.0,2,2,2.0,2:1800,True,17.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1900-1.cnf,4ff5562f6ed526d1a3513d22e73de31cdfffa121a1013274a3bbcb1620ef13a1,cnf,180,1900,180,10.556,2,2,2.0,2:1900,True,18.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1900-2.cnf,f08719aa94b6816fa5c83f94a2c7ff57daa36825e005bf112793f0552a4267de,cnf,180,1900,180,10.556,2,2,2.0,2:1900,True,18.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c1900-3.cnf,842daf5baec85c10ab6a4d7188adce5b5c244398f74e37b53f894cba4f083234,cnf,180,1900,180,10.556,2,2,2.0,2:1900,True,18.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2000-1.cnf,ab494bb6e06ded8be366a6f637a22e2fc72c8b907adf6bcc1d013286809209a6,cnf,180,2000,180,11.111,2,2,2.0,2:2000,True,19.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2000-2.cnf,fd356c01854fc716fcbbd0d718ace36abf6310f1375e9e86753d8bddf1a5723e,cnf,180,2000,180,11.111,2,2,2.0,2:2000,True,19.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2000-3.cnf,3e8bdb33dfcfc2fe66ba5842305f3fa9295c83460159f35b3fc2d66e8d5977b4,cnf,180,2000,180,11.111,2,2,2.0,2:2000,True,19.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2100-1.cnf,1ad38becf4b0867333a1eeb153ca905c7d3b53ebb2a7dfd5a3eda758b6815cf0,cnf,180,2100,180,11.667,2,2,2.0,2:2100,True,20.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2100-2.cnf,e53223636b5adca9dd581fea11345f176d7498f2f62f322d5050dedb9eb6fde3,cnf,180,2100,180,11.667,2,2,2.0,2:2100,True,20.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2100-3.cnf,17681fb7a40f4ba19b76c8306c1a9552500b354db939ce1554c31dfb5c537259,cnf,180,2100,180,11.667,2,2,2.0,2:2100,True,20.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2200-1.cnf,80c1a21aaf95e0800433ad5090f98c96e7fd74df96b1c69681029f3898b08b33,cnf,180,2200,180,12.222,2,2,2.0,2:2200,True,21.2
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2200-2.cnf,7708b6fd395b939cb8f584f11736fb92010953df7c9ea3f2c22718c38cb86136,cnf,180,2200,180,12.222,2,2,2.0,2:2200,True,21.2
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2200-3.cnf,a12e3ccd47ddac184250ff7c9f07856621b7ecae822712b7addb3d03b3ce2211,cnf,180,2200,180,12.222,2,2,2.0,2:2200,True,21.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2300-1.cnf,d98b8df801247bde1c2f34f447598f07685a77696549295acb0e61c9b307828a,cnf,180,2300,180,12.778,2,2,2.0,2:2300,True,22.2
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2300-2.cnf,cbaf99ced9932d7a2e25bb6ba84d2aeb97cc39f0411f234186c3d7f1268f1034,cnf,180,2300,180,12.778,2,2,2.0,2:2300,True,22.2
